,x,y,z
0,0.5,0.5,0.5
1,0.5000040520540217,0.5,0.4999918958919568
2,0.5000121657794098,0.49999999993121896,0.49997581729083995
3,0.5000243402189085,0.4999999996105093,0.49995191178531306
4,0.5000405740326439,0.4999999987274575,0.49992032424371774
5,0.5000608655089022,0.4999999968328373,0.49988119686440324
6,0.500085212575074,0.4999999933283262,0.4998346692251969
7,0.5001136128087263,0.49999998745740093,0.4997808783320276
8,0.5001460634487642,0.499999978297334,0.4997199586667151
9,0.5001825614066501,0.4999999647522151,0.49965204223393755
10,0.5002231032776495,0.49999994554692745,0.4995772586073886
11,0.5002676853520743,0.49999991922201237,0.4994957349751353
12,0.5003163036264985,0.4999998841293591,0.4994075961841879
13,0.5003689538149215,0.4999998384286604,0.499312964784293
14,0.5004256313598588,0.4999997800845786,0.49921196107095966
15,0.5004863314433389,0.49999970686456874,0.4991047031277295
16,0.5005510489977887,0.4999996163373094,0.4989913068677009
17,0.5006197787167929,0.4999995058716949,0.49887188607431787
18,0.5006925150657099,0.4999993726363448,0.49874655244143307
19,0.5007692522921336,0.49999921359958865,0.49861541561265504
20,0.5008499844361882,0.4999990255298882,0.4984785832199903
21,0.5009347053406451,0.49999880499665994,0.49833616092178906
22,0.5010234086608543,0.499998548371464,0.4981882524400055
23,0.5011160878744805,0.4999982518295268,0.4980349595967812
24,0.5012127362910381,0.49999791135156757,0.49787638235036263
25,0.5013133470612184,0.4999975227259011,0.49771261883036155
26,0.5014179131860039,0.4999970815507886,0.4975437653723683
27,0.5015264275255658,0.4999965832370136,0.4973699165519276
28,0.5016388828079407,0.4999960230106587,0.4971911652178867
29,0.5017552716374848,0.4999953959160615,0.49700760252512494
30,0.5018755865031016,0.49999469681893005,0.4968193179666747
31,0.5019998197862435,0.4999939204095982,0.4966263994052433
32,0.5021279637686858,0.49999306120640385,0.4964289331041446
33,0.5022600106400721,0.49999211355917295,0.4962270037576513
34,0.5023959525052317,0.4999910716527949,0.49602069452077524
35,0.5025357813912706,0.4999899295108741,0.49581008703848717
36,0.5026794892544351,0.4999886809994456,0.49559526147438365
37,0.5028270679867504,0.49998731983074113,0.49537629653881127
38,0.5029785094224367,0.49998583956699594,0.4951532695164572
39,0.5031338053441036,0.49998423362428424,0.4949262562934152
40,0.5032929474887248,0.49998249527637495,0.49469533138373567
41,0.5034559275533976,0.49998061765859786,0.49446056795547005
42,0.5036227372008879,0.49997859377171233,0.4942220378562169
