,x,y,z
0,-1.0,-1.0,1.0
1,-1.0221365749099156,-0.9997763982332332,0.9551678457632516
2,-1.0426459864856694,-0.9990842319413865,0.9095730550230721
3,-1.0614772034063935,-0.9979968321496425,0.8632675172227446
4,-1.0785800509787642,-0.9965911149786314,0.8163045896718415
5,-1.093904937552723,-0.9949474033676721,0.7687394126655978
6,-1.1074025508910421,-0.9931492732331445,0.7206293184837265
7,-1.1190235318847324,-0.99128341833892,0.6720343456340788
8,-1.1287181344928254,-0.9894395256821993,0.6230178714632284
9,-1.1364358830048074,-0.9877101502632745,0.5736473780631598
10,-1.1421252409176528,-0.9861905745567662,0.5239953680715015
11,-1.145733310167708,-0.9849786336684738,0.4741404481982323
12,-1.1472055854767766,-0.9841744818854687,0.42416859866948065
13,-1.1464857964960606,-0.9838802699836218,0.37417464560333424
14,-1.1435158805738712,-0.9841996952120232,0.3242639496861404
15,-1.1382361415480082,-0.9852373774671307,0.27455431710495737
16,-1.1305856649551616,-0.987098006241388,0.22517812579308405
17,-1.1205030769963662,-0.9898851944030584,0.17628463949680323
18,-1.1079277522735598,-0.9936999683732699,0.1280424514486625
19,-1.092801591289053,-0.9986388224343915,0.08064195594034818
20,-1.0750714988134813,-1.0047912715770118,0.03429768779039084
21,-1.054692692056068,-1.0122368576169634,-0.0107497037397042
22,-1.0316329441605891,-1.0210416034067253,-0.05423216547515139
23,-1.0058778128399957,-1.031253975839164,-0.09585404265482875
24,-0.9774368045520421,-1.0429005136935496,-0.1352934544604188
25,-0.9463502736001506,-1.0559813990456988,-0.17220575636345675
26,-0.912696654738323,-1.0704663884636003,-0.20622955713682892
27,-0.8765993966158449,-1.0862916458296248,-0.23699559661769606
28,-0.8382327450130609,-1.1033580911350815,-0.2641384868364338
29,-0.7978253862292152,-1.1215318502354263,-0.28731088067643673
30,-0.7556609796988819,-1.1406472196812663,-0.3061991170391529
31,-0.712074844967517,-1.1605122411465125,-0.3205389141564283
32,-0.6674465282667524,-1.180916556657186,-0.3301293915687965
33,-0.6221885861926089,-1.2016407871013284,-0.3348437262738793
34,-0.5767325444755234,-1.2224663666215514,-0.3346351380156859
35,-0.5315134490190944,-1.243184675375822,-0.3295375809081021
36,-0.48695459751277,-1.2636044739436496,-0.3196613175009888
